Attrition_ID,Customer_Key,Branch_Key,Date_Key,Months_Inactive,Complaints_Count,Avg_Balance,Transaction_Frequency,Loan_Default_Flag,Churn_Flag
1762,1284,1,1333,23,13,634851.97,6,0,1
1763,969,9,156,9,6,196452.01,22,0,0
1764,1838,19,1253,22,4,681758.11,40,0,0
1765,1205,2,610,20,13,21296.48,69,0,1
1766,879,10,925,14,7,172561.25,49,0,0
1767,214,11,514,35,0,63074.01,43,0,1
1768,1675,17,1797,5,5,763603.22,45,0,0
1769,1400,6,727,15,13,166119.92,68,0,0
1770,166,17,373,28,7,813711.12,51,0,1
1771,1826,11,1797,9,0,630273.93,32,0,0
1772,1581,17,1074,19,14,358409.16,55,0,1
1773,1453,7,557,6,14,690736.8,17,0,1
1774,1201,12,1638,2,5,824357.25,3,0,1
1775,743,13,1007,23,0,593658.48,4,0,1
1776,1853,15,1403,20,6,659718.79,57,0,1
1777,246,9,1142,19,7,51883.16,31,0,0
1778,2,15,637,1,9,828053.28,73,0,0
1779,973,18,1381,28,14,524247.42,24,0,0
1780,969,2,1707,15,8,68528.51,42,0,1
1781,1260,12,1560,29,14,139584.1,5,0,0
1782,591,17,95,29,13,631018.6,73,0,1
1783,293,14,1818,7,9,714941.18,33,0,0
1784,1721,7,414,35,14,721790.5,67,0,1
1785,99,10,857,13,2,557806.92,61,1,1
1786,1516,18,853,24,12,997370.36,41,0,0
1787,1364,18,1420,25,0,604390.62,69,0,1
1788,1552,9,849,12,12,893890.75,21,0,1
1789,943,14,527,21,2,958207.21,22,0,1
1790,99,11,410,22,9,223844.4,32,0,0
1791,737,6,1114,2,1,833972.47,17,0,0
1792,290,11,1686,5,13,189113.83,7,1,1
1793,1867,3,884,7,13,24843.4,16,0,1
1794,1072,6,1634,4,8,725403.55,54,0,0
1795,574,18,952,20,11,6013.5,10,0,1
1796,779,17,1183,25,1,103356.7,22,0,0
1797,1600,3,54,22,10,528151.43,68,0,0
1798,1709,19,170,17,8,335987.88,19,0,0
1799,1519,6,533,26,9,153519.98,0,0,0
1800,232,10,783,17,9,914881.41,19,0,0
1801,239,16,1120,10,12,159570.08,64,1,0
1802,1087,5,1565,21,9,57434.89,16,0,0
1803,581,2,1327,31,9,695233.62,19,0,0
1804,296,11,1302,11,7,686177.31,5,0,1
1805,2,15,851,8,11,245259.48,3,0,0
1806,102,9,291,0,12,488519.45,44,0,1
1807,1094,14,1107,29,5,485180.39,65,0,0
1808,472,14,1698,28,3,51582.82,2,0,1
1809,183,13,1006,35,7,438864.45,52,0,1
1810,1062,19,453,2,4,255710.49,76,0,1
1811,1521,8,535,3,8,314622.78,32,0,0
1812,569,11,5,8,14,563005.36,31,0,1
1813,406,1,1189,27,12,222293.51,39,0,1
1814,1420,19,545,21,7,15250.39,63,0,0
1815,1048,13,512,6,5,986416.13,38,0,0
1816,817,13,1357,25,1,592746,28,0,0
1817,1668,12,1723,30,7,481255.87,0,0,0
1818,60,9,1282,15,13,119253.25,33,0,1
1819,499,15,1143,28,9,800594.39,62,0,0
1820,113,10,1086,24,14,458871.47,76,0,0
1821,1645,20,760,31,10,83176.31,9,0,1
1822,1306,18,652,33,7,479495.8,68,0,1
1823,1849,5,1421,6,9,770745.18,77,0,0
1824,879,6,468,5,6,277611.08,77,0,1
1825,633,10,830,2,11,889320.68,12,0,0
1826,396,15,594,7,10,628412,45,0,0
1827,1190,14,1405,25,14,550124.61,20,0,1
1828,790,16,303,25,8,909623.49,43,0,1
1829,1065,10,479,18,13,629507.39,39,0,0
1830,1433,3,653,14,10,196959.12,13,0,0
1831,1817,7,842,11,13,322547.21,1,0,0
1832,415,14,449,1,2,412454.3,8,0,0
1833,903,11,933,25,9,538541.23,22,0,1
1834,239,13,1766,30,8,490946.02,10,0,0
1835,550,17,1342,3,2,941327.7,19,1,0
1836,1446,10,1140,4,14,860951.79,0,0,0
1837,356,15,1358,1,11,27446.03,7,0,1
1838,371,5,212,30,12,722609.7,2,0,1
1839,1738,8,675,30,7,599676.92,68,1,0
1840,928,3,405,15,5,158756.27,68,0,0
1841,1985,13,25,9,13,896201.27,66,0,0
1842,1575,15,1442,24,2,353140.07,65,0,0
1843,1766,14,1513,34,2,758128.3,60,0,1
1844,1424,19,461,4,8,735926.82,48,0,0
1845,1081,4,1156,7,10,470795.6,74,0,1
1846,1102,14,469,28,12,218391.98,58,0,0
1847,159,20,955,12,5,79890.39,55,0,0
1848,117,10,1087,4,13,872790.03,4,0,1
1849,103,10,1777,13,12,60012.68,62,0,1
1850,575,12,280,21,7,62721.32,53,0,0
1851,969,8,629,35,10,230005.92,11,0,1
1852,1858,16,365,13,2,579628.22,59,0,0
1853,133,17,1825,23,14,939890.72,19,0,1
1854,765,15,1582,18,0,290039.15,49,0,0
1855,545,3,23,28,11,760252.08,56,0,0
1856,1621,7,844,8,8,605929.7,69,0,0
1857,434,9,942,24,1,959406.62,13,0,0
1858,103,3,1487,7,7,505838.29,33,1,0
1859,387,19,919,35,6,18749.18,52,1,1
1860,1312,19,1316,12,0,507056.68,69,0,0
1861,779,9,1629,8,3,65771.84,12,0,1
1862,1878,8,909,18,4,740271.11,31,0,1
1863,1873,14,1717,27,10,110218.24,61,0,0
1864,984,14,1201,8,6,54791.91,27,0,0
1865,264,4,1266,15,7,849584.47,36,0,0
1866,636,2,253,19,5,837300.14,60,0,0
1867,1634,2,1119,32,4,353139.82,0,0,1
1868,1543,2,1383,30,9,78280.19,49,0,1
1869,1523,14,313,21,11,909425.27,7,0,0
1870,1724,20,1519,0,10,330294.14,59,0,0
1871,898,11,272,15,10,739436.5,50,0,0
1872,430,10,1648,32,3,61098.99,22,0,0
1873,1043,11,1355,24,6,551723.94,1,0,1
1874,474,19,668,22,12,632435.27,45,0,0
1875,457,12,54,21,1,80955.37,20,0,0
1876,78,20,875,35,3,610821.1,5,0,1
1877,153,3,1151,21,13,160856.3,26,0,1
1878,1813,14,701,12,13,654563.87,22,0,1
1879,1449,14,46,2,10,387807.77,14,0,1
1880,1341,12,413,0,6,352712.51,65,0,0
1881,1961,10,1426,7,1,986592.32,72,0,0
1882,981,13,1390,33,0,215898.1,28,0,1
1883,1453,14,1312,7,9,365541.29,46,0,0
1884,1202,20,397,28,0,780811.35,56,0,0
1885,478,1,953,2,5,746457.79,72,0,1
1886,40,10,1784,2,5,767672.34,23,0,0
1887,1123,5,1386,26,5,729347.78,19,0,0
1888,1314,1,803,30,13,130611.83,56,0,1
1889,1773,3,746,17,1,321043.83,55,0,0
1890,798,15,1408,15,9,313877.2,35,0,0
1891,213,5,1646,29,12,829256.5,63,0,1
1892,1021,17,1234,11,7,313081.83,39,0,0
1893,1592,17,613,5,5,799819.32,27,0,0
1894,1541,3,44,28,0,75484.58,52,0,1
1895,766,12,1768,29,7,424768.43,73,0,1
1896,482,1,570,24,12,78203.34,4,0,0
1897,1337,4,669,35,13,372881.29,3,0,0
1898,1300,9,365,24,11,940563.92,79,0,0
1899,1530,3,868,21,5,679653.32,49,1,1
1900,1919,5,1718,26,0,660135.38,44,0,1
1901,913,18,223,19,8,500235.8,78,0,1
1902,662,16,1415,11,3,211339.74,41,0,0
1903,1309,5,536,19,13,802580.03,30,0,1
1904,611,13,1460,31,11,556300.29,54,0,1
1905,884,1,1352,28,2,447343.01,57,0,0
1906,881,20,67,11,11,288497.87,44,0,0
1907,774,2,1264,18,12,232214.56,14,1,1
1908,1657,2,22,13,2,34863.16,61,0,0
1909,213,8,1317,14,5,182068.2,39,0,0
1910,1614,3,312,35,9,41837.21,33,0,1
1911,174,4,212,35,7,191474.14,50,0,0
1912,203,12,979,27,6,330038.78,55,1,0
1913,1084,10,1203,2,6,935432.36,23,0,1
1914,313,5,60,35,9,301686.06,74,0,0
1915,1652,13,1106,6,4,259910,27,0,0
1916,8,20,1664,3,1,180795.32,49,0,0
1917,382,3,222,10,10,49311.2,51,0,0
1918,959,13,138,13,6,478480.46,62,0,1
1919,774,9,1587,23,10,307546.37,42,0,0
1920,533,16,253,23,7,217269.24,59,0,1
1921,1181,4,987,25,12,903624.76,20,0,1
1922,702,1,750,15,10,278114.43,1,0,1
1923,78,17,641,5,0,92285.84,51,0,0
1924,1806,6,830,35,8,258270.42,30,0,1
1925,1855,15,395,25,4,807509.06,67,0,0
1926,616,17,1540,9,13,491201.72,20,0,1
1927,1971,11,1816,18,10,587555.48,18,0,0
1928,79,9,971,16,1,485209.55,5,0,0
1929,1984,18,1697,24,9,290250.76,56,1,1
1930,406,9,187,21,6,578635.67,3,0,0
1931,1168,18,729,14,4,340605.32,59,0,0
1932,780,19,95,2,13,499138.05,26,0,1
1933,823,11,1218,2,10,531407.81,4,0,0
1934,156,18,333,24,4,538632.57,37,0,0
1935,1109,12,716,6,1,554535.04,58,0,0
1936,1715,6,1100,29,12,109911.83,17,0,1
1937,699,7,1462,19,1,801680.62,58,1,1
1938,959,3,1796,23,6,496021.31,62,0,1
1939,638,7,946,28,14,172055.77,42,0,1
1940,490,15,49,26,7,821700,0,0,0
1941,1738,10,709,32,10,758134.15,12,1,1
1942,1379,11,235,16,9,828234.1,9,0,0
1943,1730,17,669,30,10,920771.42,6,0,1
1944,1092,6,1540,32,13,259201.77,20,0,0
1945,1201,7,42,6,0,638932.61,70,0,0
1946,1314,11,1638,30,6,310880.87,2,0,0
1947,1699,2,273,25,1,889635.09,44,0,0
1948,1257,10,215,2,7,92138.4,32,0,1
1949,1680,6,717,0,13,629094.42,47,0,0
1950,78,20,1483,16,7,913328.86,68,0,1
1951,584,1,714,10,12,589529.4,28,0,0
1952,846,10,98,29,9,674338.14,25,0,0
1953,1141,13,673,11,1,233892.66,61,0,0
1954,1900,17,732,7,1,641174.68,39,0,0
1955,513,8,493,31,11,621220.89,43,0,0
1956,1021,17,405,13,0,295624.76,40,1,0
1957,1986,9,671,31,13,377699.34,56,0,1
1958,30,16,172,32,8,743029.11,8,0,1
1959,1221,12,989,12,2,422646.57,41,0,0
1960,921,1,1779,16,10,742580.3,35,0,0
1961,422,13,1592,16,1,271207.85,12,0,0
1962,756,1,248,34,7,264643.09,1,0,0
1963,468,20,683,25,14,383254.12,70,0,1
1964,297,16,1798,23,10,897798.27,38,0,1
1965,1166,8,1393,2,3,493464.81,21,0,0
1966,1004,20,1774,10,9,834233.92,2,0,0
1967,1958,4,586,31,1,962072.2,19,0,1
1968,1475,3,1738,5,12,269262.33,50,0,0
1969,1881,15,939,20,10,616649.13,55,0,1
1970,625,7,608,15,5,957705.64,20,0,0
1971,37,7,1121,29,11,844061.95,68,0,0
1972,1403,4,226,6,8,485296.43,62,0,0
1973,1672,12,715,12,9,589421.46,50,0,1
1974,1954,15,659,29,13,997562.26,35,0,0
1975,807,15,1438,19,9,555242.53,1,0,1
1976,1293,17,107,15,11,9178.08,48,0,0
1977,1088,14,991,14,3,154066.31,59,0,0
1978,1915,7,59,31,5,128025.93,41,0,1
1979,490,20,969,22,8,383768.37,37,0,0
1980,769,1,1768,17,3,446933.58,50,0,0
1981,756,18,846,32,12,341771.58,12,0,0
1982,1375,15,91,20,0,645969.46,40,0,0
1983,1881,5,351,22,11,523875.36,39,0,1
1984,1313,15,1551,20,10,396258.06,58,1,1
1985,80,16,732,6,2,747015.49,15,1,1
1986,1810,4,1410,26,8,999640.38,26,0,0
1987,807,1,560,19,10,212115.13,33,0,0
1988,75,18,37,7,13,802323.82,33,1,1
1989,1226,7,1647,12,1,548876.87,8,0,0
1990,1496,17,1660,6,5,29527.44,12,0,0
1991,1689,15,1503,26,14,866249.26,22,0,1
1992,1943,2,1511,26,6,280031.81,34,1,1
1993,496,7,214,3,14,515363.12,35,0,0
1994,1022,8,714,4,4,900285.48,33,1,0
1995,868,5,98,32,5,707972.78,44,0,1
1996,1219,10,1607,26,7,335441.68,22,0,0
1997,1471,5,327,13,13,999662.06,70,0,1
1998,849,16,1538,28,7,616136.84,11,0,0
1999,61,15,1086,3,3,939641.65,49,0,0
2000,302,20,1456,2,7,774568.07,1,0,1
2001,684,5,1211,14,9,287641.93,10,0,1
2002,634,11,1296,22,14,124242,38,0,1
2003,182,17,1111,22,9,785156.37,46,0,0
2004,1169,2,221,28,4,234130.36,64,0,1
2005,1586,5,189,8,2,534315.79,32,0,0
2006,1010,19,1671,27,6,191131.77,22,0,1
2007,1099,18,270,26,8,590075.91,34,0,1
2008,774,5,1777,14,6,932054.53,26,0,1
2009,1341,16,1146,15,3,371124.49,46,0,0
2010,591,14,552,28,2,347055.5,10,0,1
2011,1161,11,528,15,12,8457.21,7,0,0
2012,704,10,1138,22,10,812780.08,2,0,1
2013,681,20,1717,6,1,314015.27,44,0,0
2014,107,11,1353,10,6,775644.54,68,0,0
2015,1502,17,750,24,4,764388.44,42,0,0
2016,111,2,1089,4,6,468959.11,58,0,0
2017,1709,5,1453,20,5,424131.04,22,0,0
2018,884,14,743,11,12,65855.56,75,0,1
2019,1636,5,1796,9,12,163074.79,34,0,1
2020,1930,16,241,18,9,193761.88,11,0,0
2021,1624,18,1753,1,5,100276.41,11,0,0
2022,332,13,1535,31,0,52611.5,22,0,1
2023,1096,9,425,18,7,276426.18,76,0,0
2024,346,3,1473,35,14,790897.48,18,0,0
2025,1847,1,504,0,13,38839.86,72,0,0
2026,1517,1,664,20,3,392105.41,35,0,0
2027,1458,19,711,20,6,463627.71,60,0,0
2028,1163,14,1246,5,8,297305.47,61,0,1
2029,1456,7,89,13,9,966033.05,60,0,1
2030,1814,19,946,5,0,491439.17,17,0,0
2031,245,16,63,9,14,703799.5,58,0,0
2032,590,5,1124,15,8,393183.42,48,0,0
2033,1473,5,396,20,13,233713.5,63,0,1
2034,305,18,1556,20,5,902992.36,19,0,0
2035,1713,17,1406,5,6,954693.32,69,0,0
2036,1409,20,988,30,12,751489.68,39,0,1
2037,37,8,319,31,6,786018.64,21,0,0
2038,474,3,493,28,4,894405.95,33,0,1
2039,827,17,676,7,14,354510.84,48,1,1
2040,1468,8,162,26,7,219563.45,62,0,1
2041,371,4,1780,6,10,88144.9,0,0,0
2042,1474,16,1527,27,14,864781.27,40,0,1
2043,1639,2,1221,0,4,922654.15,48,0,1
2044,904,6,219,12,12,280435.01,10,0,0
2045,362,15,355,30,9,395024.72,60,0,1
2046,1657,14,866,18,9,498694.33,26,0,0
2047,1166,17,1178,19,11,75316.47,5,0,0
2048,1352,20,1353,16,11,401607.2,56,0,0
2049,120,4,471,1,12,81514.79,30,0,1
2050,1169,10,28,13,2,112172.51,62,0,0
2051,454,16,402,15,5,351476.16,75,0,0
2052,14,7,1807,4,9,875967.55,61,0,0
2053,918,9,520,32,2,689848.53,5,0,1
2054,1154,8,684,24,14,63297.59,66,0,0
2055,621,12,1670,30,5,627782.89,76,0,1
2056,1164,7,328,20,6,260685.06,18,0,0
2057,1260,7,1652,2,12,148222.22,76,0,1
2058,107,12,479,13,2,723168.41,7,1,0
2059,1496,12,317,0,0,644573.34,45,0,0
2060,830,7,766,33,5,662999.65,57,0,0
2061,88,18,293,34,3,613199.96,52,0,1
2062,743,6,1704,3,1,389876.74,28,0,0
2063,1903,17,623,9,5,548931.5,11,0,0
2064,1375,5,529,3,2,183073.1,20,0,0
2065,1854,7,1751,1,3,132023.39,72,0,0
2066,1929,6,1131,9,8,48630.04,59,0,0
2067,1720,6,442,34,13,944785.26,16,0,0
2068,1313,9,1734,9,5,694990.69,71,0,0
2069,1227,11,356,29,13,527038.61,40,0,0
2070,1112,8,734,9,1,895794.93,8,0,1
2071,1147,20,1175,32,6,903898.21,69,0,1
2072,1739,3,186,29,8,594209.67,1,0,1
2073,1470,3,731,1,7,490030.86,25,0,0
2074,207,5,1414,15,12,850763.22,36,0,0
2075,124,7,968,7,10,722659.48,54,0,0
2076,610,19,337,12,4,130854.62,21,0,0
2077,791,12,1572,28,5,135967.87,7,0,0
2078,1691,5,925,2,6,714193.7,71,0,0
2079,107,5,1760,9,7,317042.05,15,0,0
2080,1002,15,84,28,12,299187.06,51,0,1
2081,1437,9,403,18,8,176342.45,68,0,0
2082,156,1,735,26,2,883850.45,58,0,0
2083,165,5,1433,5,11,269190.54,39,0,1
2084,505,3,1013,5,7,217100.87,28,0,0
2085,1597,20,742,35,8,922717.07,50,0,1
2086,140,3,766,31,11,768753.16,24,0,1
2087,817,12,44,0,1,954041.41,55,0,0
2088,209,4,1451,25,5,866426.26,3,1,1
2089,1224,10,1614,28,14,824406.53,75,0,0
2090,916,20,518,25,7,424998.41,30,0,1
2091,547,3,816,33,7,49618.44,16,0,0
2092,1513,5,742,23,4,709694.52,65,0,0
2093,558,9,1382,34,12,219886.39,42,0,1
2094,304,18,1322,0,12,300738.67,11,0,0
2095,551,12,1480,13,9,213222.57,16,0,0
2096,384,7,682,22,12,108815.99,45,0,1
2097,1314,12,830,14,7,283889.43,19,0,0
2098,181,17,639,15,7,863499.52,6,0,1
2099,1665,4,852,11,8,56753.12,3,0,1
2100,335,1,83,17,10,895858.17,74,1,0
2101,165,8,1272,4,1,568664.46,44,0,0
2102,711,8,431,12,8,928640.87,56,0,1
2103,1114,1,1179,2,13,820349.15,23,0,0
2104,393,20,1147,13,10,401802.88,54,0,0
2105,733,10,448,8,0,104458.39,62,0,0
2106,992,1,517,33,11,530027.45,41,0,1
2107,137,2,778,20,9,843650.61,74,0,0
2108,1759,16,757,32,2,14032.83,71,0,1
2109,945,4,1433,3,7,49286.48,17,0,1
2110,1192,17,1587,30,10,411941.62,4,0,0
2111,1133,5,1124,34,12,787265.87,21,0,1
2112,1765,13,843,16,14,822790.01,4,0,1
2113,700,12,19,18,6,426100.03,40,0,1
2114,517,6,787,28,3,140706.06,68,0,0
2115,277,2,221,32,6,920884.37,8,0,1
2116,1191,20,1282,33,11,20157.13,28,0,1
2117,560,11,1042,2,8,251327.76,19,0,0
2118,1844,10,630,22,7,190043.52,26,0,1
2119,151,1,1807,0,2,316097.13,79,0,0
2120,1240,20,1024,19,7,884967.9,4,0,1
2121,337,20,414,28,3,16537.79,13,1,0
2122,114,16,550,19,10,857605.34,21,0,1
2123,1417,10,1319,8,11,358571.54,54,0,1
2124,1766,15,470,5,0,282312.19,36,0,0
2125,58,8,1236,15,2,882100.2,12,0,1
2126,1303,4,870,25,2,77329.72,51,0,0
2127,1477,4,616,5,3,605341.4,12,1,1
2128,1091,9,727,19,1,439649.46,75,0,1
2129,1637,10,539,9,0,3390.53,14,0,0
2130,1736,16,534,14,1,894163.32,31,0,1
2131,841,3,1685,34,7,58759.13,37,0,0
2132,815,18,548,11,1,435824.6,26,0,0
2133,724,15,104,9,0,870910.19,69,0,0
2134,408,1,1759,15,9,814707.35,76,1,0
2135,1100,13,705,30,8,355496.01,9,0,1
2136,509,5,879,20,2,722546.71,65,0,1
2137,410,18,232,14,2,700338.84,20,0,1
2138,1817,10,181,28,3,933218.99,75,0,1
2139,776,7,324,10,5,605404.77,73,0,1
2140,1175,11,195,7,5,315513.16,50,0,0
2141,1626,6,1309,2,13,571143.69,51,0,0
2142,1238,11,589,17,4,50556.48,76,0,1
2143,1877,1,1748,26,5,1690.27,13,0,1
2144,1116,17,1290,6,9,50426.84,75,0,1
2145,1147,5,1284,0,11,269796.27,57,0,0
2146,1640,15,393,4,12,128286.28,2,0,1
2147,467,16,333,17,8,534365.82,21,0,0
2148,1761,8,1820,15,12,888624.46,35,0,1
2149,297,7,80,23,3,101390.52,69,0,0
2150,1472,2,1267,11,7,118058.71,5,0,0
2151,1612,14,1546,26,5,880869.5,3,0,0
2152,1353,16,578,15,10,234148.05,2,0,1
2153,673,11,1824,29,10,872181.32,42,0,0
2154,821,7,112,16,14,208177.02,62,0,0
2155,1446,14,1578,1,3,297480.2,6,0,0
2156,979,5,1347,3,11,51610.94,73,0,1
2157,1791,11,1499,27,12,646850.77,56,0,1
2158,464,16,1469,1,14,911485.01,46,0,0
2159,72,6,621,2,13,497030.56,30,0,0
2160,995,15,256,2,8,631567.89,45,0,0
2161,1022,9,763,4,4,512324.18,79,0,0
2162,308,1,414,11,13,393240.47,57,0,1
2163,946,12,529,13,4,382918.62,24,0,0
2164,939,3,753,2,11,628690.56,0,0,0
2165,1563,6,1022,29,1,452245.26,20,0,0
2166,60,3,1177,19,2,587375.58,58,0,0
2167,84,1,764,18,3,896506.23,22,0,1
2168,818,15,1546,27,4,559668.02,21,0,0
2169,1969,19,1546,3,13,568883.34,33,1,1
2170,681,13,1533,29,7,194432.59,45,0,0
2171,722,1,1729,17,9,851892.78,76,0,0
2172,1913,16,635,31,4,429031.36,72,1,0
2173,773,19,887,1,12,90220.47,23,0,0
2174,400,3,476,19,2,133009.15,35,0,0
2175,1338,10,105,12,8,141948.8,76,0,1
2176,1807,18,1761,32,1,422643.66,75,0,1
2177,1466,19,1573,31,8,740568.93,59,1,1
2178,903,13,401,20,10,177377.15,64,0,1
2179,1881,11,1078,15,2,188698.95,32,0,0
2180,1598,2,1482,23,5,375901.27,77,0,1
2181,1765,15,526,30,10,228604.86,9,0,0
2182,709,12,1610,21,11,247510.2,60,0,0
2183,773,6,497,24,13,819155.8,35,0,0
2184,1452,8,1758,2,6,411659.16,66,0,0
2185,700,6,1273,35,10,824152.19,68,0,1
2186,1896,3,408,3,14,114861.69,41,0,1
2187,821,1,162,18,13,756739.05,6,0,0
2188,693,17,926,0,12,841853.36,20,0,0
2189,375,19,119,27,4,205555.91,59,1,1
2190,357,8,311,20,10,161309.47,1,0,1
2191,1891,4,349,22,9,566729.93,28,0,0
2192,492,10,947,26,8,484095,31,0,0
2193,121,18,1242,32,12,470839.65,67,0,1
2194,1824,14,265,24,6,501683.2,11,0,0
2195,451,9,418,27,4,715201.22,79,1,0
2196,1593,16,15,13,14,304303.17,30,0,0
2197,612,6,1140,10,14,648636.97,45,0,1
2198,914,13,1180,18,3,545636.47,9,0,0
2199,427,20,319,29,7,587734.72,44,0,1
2200,950,17,6,19,12,340545.44,74,0,1
2201,1617,18,644,24,4,480521.66,0,0,0
2202,1975,19,1230,33,2,270911.99,16,0,1
2203,529,10,1396,10,8,412987.7,72,0,0
2204,1666,3,1196,0,6,30967.1,70,0,0
2205,1851,18,501,12,2,822880.42,64,0,0
2206,613,2,5,16,9,61005.39,73,0,0
2207,975,17,1814,17,5,398763.03,54,0,0
2208,1891,5,1724,11,14,400380.33,22,0,0
2209,1258,13,1007,31,5,402702.26,68,0,1
2210,587,18,1474,11,5,383707.07,75,0,0
2211,1196,6,444,12,12,411977,28,0,0
2212,1343,10,1600,18,7,663863.92,66,0,0
2213,1138,7,1233,12,9,787658.23,13,0,0
2214,813,1,1725,2,13,99648.06,72,0,0
2215,527,4,514,11,14,611620.38,10,0,0
2216,530,3,469,2,9,794634.51,68,0,0
2217,214,7,1450,13,12,700110.94,77,0,1
2218,1274,19,1135,15,4,278984.98,39,1,0
2219,416,18,942,24,3,131548.4,48,0,1
2220,1230,2,86,10,2,16417.38,35,0,1
2221,700,6,1321,7,14,835774.23,9,0,0
2222,279,16,966,29,14,390411.8,58,0,1
2223,114,19,248,31,3,560946.23,4,1,1
2224,514,17,1061,20,14,817142.06,4,0,0
2225,1928,14,746,13,1,319463.04,70,0,1
2226,1997,9,630,25,3,785429.77,42,0,0
2227,3,15,756,25,1,367579.1,47,0,0
2228,1402,4,1280,22,6,738561.07,20,0,0
2229,1491,3,403,27,10,435441.2,72,0,0
2230,694,7,1670,22,1,298585.37,54,0,1
2231,1484,16,1181,10,9,290074.33,44,0,0
2232,1732,8,1823,10,12,383611.36,4,0,0
2233,957,19,1416,31,12,586025.27,5,0,0
2234,1039,2,1215,4,2,889100.36,41,0,0
2235,1111,15,907,14,14,963495.81,61,0,0
2236,417,14,1580,16,1,446804.46,1,0,0
2237,1163,6,1346,13,12,210819.67,31,0,1
2238,1470,11,379,8,4,640834.52,0,0,0
2239,1154,7,999,13,13,859169.68,4,0,1
2240,1939,20,909,14,8,72698.38,52,0,0
2241,1354,9,1545,15,12,374829.93,48,1,0
2242,379,1,1286,11,5,896672.9,46,0,0
2243,965,8,1059,15,8,603322.09,50,0,1
2244,1995,20,60,21,7,759398.61,3,0,1
2245,638,12,1720,10,1,875791.92,52,0,0
2246,124,2,389,31,0,125044.73,27,0,0
2247,1613,10,1138,7,2,360049.29,39,0,0
2248,569,19,1054,31,6,838938.93,6,0,0
2249,1661,20,1422,33,9,756784.66,1,0,0
2250,254,11,603,27,6,439360.88,74,0,0
2251,906,15,789,14,12,911725.97,14,0,1
2252,1555,11,858,32,8,38962.3,23,0,1
2253,1137,20,1710,11,10,44234.92,15,0,0
2254,1568,20,740,28,8,881153.69,2,0,1
2255,1082,12,1184,17,8,394062.32,54,0,1
2256,633,4,1079,25,1,134961,48,0,1
2257,1522,1,642,31,0,76546.15,5,0,1
2258,639,20,745,35,5,811299.74,15,0,1
2259,844,5,1749,24,9,378415.57,18,0,1
2260,1472,8,1522,13,5,686987.1,3,0,0
2261,179,17,351,16,10,905306.51,33,0,1
2262,1435,19,1146,32,8,883931.72,39,0,1
2263,1863,19,315,1,0,356326.97,5,0,0
2264,729,6,173,6,10,457877.72,23,0,1
2265,289,12,727,23,14,613240.12,78,0,1
2266,1232,5,614,27,4,891265.33,71,0,0
2267,136,1,809,3,9,190113.14,5,0,0
2268,1476,13,1092,8,13,536585.32,52,1,1
2269,1488,16,1006,20,2,36443.2,41,0,0
2270,555,17,420,25,1,623510.87,60,0,0
2271,802,20,1329,8,9,655538.66,36,0,0
2272,762,9,1629,28,4,133026.74,44,0,0
2273,610,14,1622,32,8,472594.52,40,0,1
2274,354,8,70,25,12,612359.5,57,0,0
2275,453,6,1543,17,14,4852.78,8,0,0
2276,1250,7,909,18,12,569481.52,29,0,1
2277,887,8,1121,30,1,725765.75,31,0,0
2278,898,17,1220,3,4,551408.4,58,0,0
2279,1433,11,465,15,0,986476.01,77,0,0
2280,224,3,158,24,9,929640.18,79,0,0
2281,1918,11,1817,24,10,455104.84,36,0,0
2282,1489,9,1079,32,13,958108.91,73,0,1
2283,1089,17,630,30,8,609281.64,1,0,1
2284,1431,4,1154,5,7,506795.73,54,0,0
2285,257,18,411,24,0,418133.95,24,0,0
2286,1500,18,514,9,10,824944.89,62,0,0
2287,134,20,1041,13,1,330834.08,72,0,0
2288,612,16,600,35,6,720560.9,57,0,1
2289,1967,17,319,28,0,565957.57,41,0,1
2290,1874,13,621,27,7,483842.41,68,0,1
2291,1727,5,147,17,13,433576.33,61,0,1
2292,420,5,150,0,9,327118.06,7,1,0
2293,63,6,1282,2,11,168450.55,43,0,1
2294,192,3,1014,11,13,935710.13,42,0,1
2295,1296,18,415,35,1,263359.44,43,0,1
2296,1974,6,1312,9,14,554169.23,68,0,0
2297,1162,9,1010,18,12,452955.62,18,0,1
2298,985,12,1147,2,0,776118.68,57,0,0
2299,1720,16,109,28,3,901102.28,70,0,1
2300,1066,20,1802,6,2,406583.53,8,0,0
2301,1014,4,246,34,1,839055.99,58,0,1
2302,1974,9,1539,24,14,795509.07,62,0,1
2303,1323,3,1342,19,14,624458.17,17,0,1
2304,1110,4,861,32,14,884266.87,62,0,1
2305,1023,3,612,26,12,655189.98,61,0,1
2306,1005,7,130,0,8,973897.17,58,0,0
2307,485,7,665,4,8,387271.58,43,0,0
2308,1100,1,1166,23,5,370253.74,63,0,1
2309,907,20,843,30,6,263041.53,6,0,0
2310,690,2,311,32,6,970506.33,17,0,1
2311,160,7,1427,17,4,977067.78,36,0,0
2312,367,12,928,1,4,763357.75,35,0,0
2313,230,13,1224,16,5,481544.56,0,0,1
2314,1513,13,540,4,7,590742.1,7,0,1
2315,1364,4,1394,13,10,609016.8,51,0,1
2316,936,16,58,18,3,328954.01,60,0,0
2317,725,2,1741,14,9,283992.69,79,1,0
2318,1018,11,264,4,5,471249.01,49,0,0
2319,1444,11,1806,30,14,435966.27,10,0,1
