Customer_Key,Customer_ID,Age,Gender,Occupation,Income_Bracket,Customer_Segment,Account_Type,Risk_Category,Join_Date,Credit_Score
1738,C001738,24,Male,Student,Low,Retail,Savings,Medium,2014-10-10,565
1739,C001739,49,Male,Student,Low,Premium,Savings,Medium,2013-10-30,778
1740,C001740,59,Male,Self-Employed,Mid,Retail,Current,Low,2017-12-15,744
1741,C001741,35,Female,Retired,High,Premium,Savings,Low,2023-08-08,800
1742,C001742,68,Female,Student,Mid,Retail,Savings,Low,2016-11-16,597
1743,C001743,35,Female,Student,High,Premium,NRI,Low,2019-08-04,784
1744,C001744,64,Male,Salaried,High,Retail,Current,High,2016-05-10,670
1745,C001745,32,Male,Salaried,Low,Retail,Savings,Medium,2020-03-02,599
1746,C001746,30,Male,Salaried,Mid,Premium,Current,Low,2023-10-16,590
1747,C001747,59,Male,Business Owner,Mid,Retail,Current,Low,2017-10-04,571
1748,C001748,68,Male,Self-Employed,High,Premium,Savings,Low,2020-09-28,731
1749,C001749,65,Female,Self-Employed,High,Retail,Savings,Low,2015-10-22,554
1750,C001750,27,Male,Retired,Mid,Premium,Salary,Low,2018-02-15,694
1751,C001751,22,Female,Retired,Low,Retail,Savings,Medium,2022-06-25,627
1752,C001752,46,Male,Retired,Mid,Premium,Savings,High,2016-05-22,780
1753,C001753,37,Male,Salaried,Low,Retail,Savings,Medium,2015-03-27,846
1754,C001754,36,Male,Business Owner,Mid,Retail,Current,Low,2017-04-25,758
1755,C001755,55,Female,Salaried,High,Retail,Savings,Low,2022-07-28,712
1756,C001756,38,Female,Salaried,Mid,Premium,Savings,Medium,2018-06-03,717
1757,C001757,24,Female,Salaried,Mid,Retail,Savings,Medium,2014-03-13,827
1758,C001758,24,Male,Salaried,Mid,Corporate,Salary,Medium,2015-08-30,786
1759,C001759,58,Male,Self-Employed,Mid,Corporate,Savings,High,2017-04-12,725
1760,C001760,38,Female,Student,Mid,Retail,Current,Medium,2019-06-01,602
1761,C001761,59,Male,Salaried,Mid,Premium,Salary,Medium,2017-01-10,559
1762,C001762,22,Female,Business Owner,High,Retail,Savings,Low,2019-06-13,695
1763,C001763,28,Male,Self-Employed,High,Retail,Salary,Medium,2016-04-26,776
1764,C001764,47,Male,Salaried,Low,Premium,Salary,Low,2020-11-04,785
1765,C001765,68,Male,Self-Employed,High,Premium,NRI,Low,2016-04-24,791
1766,C001766,60,Male,Salaried,Mid,Premium,Savings,Medium,2013-03-31,620
1767,C001767,40,Female,Self-Employed,Low,Retail,Current,Low,2023-12-20,707
1768,C001768,51,Male,Self-Employed,Low,Retail,Current,Low,2022-04-23,568
1769,C001769,64,Male,Salaried,Low,Retail,Salary,Low,2020-05-20,604
1770,C001770,35,Male,Salaried,High,Premium,Savings,Low,2017-06-10,764
1771,C001771,34,Male,Self-Employed,Mid,Premium,Current,Low,2016-01-30,758
1772,C001772,41,Female,Retired,Mid,Premium,Savings,Low,2013-02-03,570
1773,C001773,47,Female,Salaried,Low,Retail,Savings,Low,2019-05-08,831
1774,C001774,48,Female,Business Owner,Mid,Retail,Savings,Low,2022-09-14,798
1775,C001775,46,Female,Business Owner,Low,Retail,Current,High,2020-09-10,577
1776,C001776,30,Male,Retired,Mid,Retail,Savings,Low,2021-09-23,845
1777,C001777,62,Female,Student,Mid,Retail,Savings,Low,2021-05-09,760
1778,C001778,69,Male,Self-Employed,Low,Corporate,Salary,Medium,2023-12-02,834
1779,C001779,33,Male,Business Owner,High,Corporate,Savings,High,2013-07-20,569
1780,C001780,31,Female,Retired,Low,Premium,Current,Medium,2023-03-19,569
1781,C001781,27,Male,Salaried,Mid,Retail,Savings,Low,2019-10-20,669
1782,C001782,55,Female,Salaried,Mid,Retail,Savings,Medium,2021-05-11,646
1783,C001783,62,Male,Salaried,Mid,Corporate,Current,Medium,2018-07-28,669
1784,C001784,40,Female,Student,Low,Retail,Salary,Medium,2022-05-05,574
1785,C001785,27,Female,Student,Low,SME,Savings,Medium,2023-02-21,702
1786,C001786,23,Female,Salaried,High,Retail,Current,High,2023-02-16,794
1787,C001787,36,Female,Self-Employed,Low,Retail,Savings,High,2016-03-18,809
1788,C001788,38,Female,Self-Employed,High,SME,Savings,Medium,2021-09-13,553
1789,C001789,37,Male,Salaried,High,Retail,Savings,Low,2021-12-17,692
1790,C001790,49,Male,Homemaker,Low,Premium,Savings,Medium,2015-08-01,831
1791,C001791,42,Male,Salaried,Low,Premium,Savings,Medium,2019-10-23,769
1792,C001792,29,Female,Salaried,Mid,Retail,Savings,Low,2021-12-29,709
1793,C001793,31,Male,Self-Employed,High,Retail,Savings,High,2016-12-14,625
1794,C001794,31,Female,Business Owner,High,Premium,Savings,Low,2015-06-17,648
1795,C001795,31,Male,Salaried,Mid,Premium,Savings,Low,2020-02-21,729
1796,C001796,30,Male,Business Owner,Mid,Retail,Current,High,2015-02-18,676
1797,C001797,49,Female,Self-Employed,Low,SME,Salary,Low,2019-12-19,581
1798,C001798,45,Male,Salaried,High,Retail,Current,Low,2015-10-24,814
1799,C001799,40,Male,Salaried,High,Retail,Savings,Low,2020-08-08,562
1800,C001800,54,Male,Self-Employed,Low,Retail,Salary,Low,2021-06-22,751
1801,C001801,25,Female,Salaried,Low,Retail,Current,Low,2021-01-31,567
1802,C001802,24,Female,Retired,Low,Retail,Savings,Low,2021-08-10,642
1803,C001803,63,Male,Student,Low,SME,Savings,Low,2020-05-24,829
1804,C001804,33,Male,Homemaker,High,Retail,Current,High,2020-08-20,609
1805,C001805,39,Male,Salaried,Mid,Retail,Current,High,2022-05-27,763
1806,C001806,44,Female,Homemaker,Low,Retail,Current,Low,2014-07-15,649
1807,C001807,41,Female,Self-Employed,Mid,Premium,Current,Medium,2020-01-18,550
1808,C001808,27,Male,Salaried,High,Corporate,Current,Low,2014-02-02,592
1809,C001809,55,Male,Salaried,Mid,Retail,Salary,Low,2023-02-18,717
1810,C001810,63,Male,Salaried,Mid,Retail,Savings,Low,2020-01-15,741
1811,C001811,23,Female,Business Owner,Low,Retail,Savings,High,2020-04-01,583
1812,C001812,51,Female,Self-Employed,High,Retail,NRI,High,2013-06-11,583
1813,C001813,30,Male,Salaried,High,Retail,Savings,Low,2016-06-19,725
1814,C001814,48,Male,Business Owner,Low,Retail,Current,Low,2021-11-05,745
1815,C001815,63,Male,Salaried,Low,Retail,Salary,Low,2017-12-11,707
1816,C001816,55,Female,Self-Employed,Low,Premium,Current,Medium,2013-05-17,794
1817,C001817,61,Male,Salaried,Low,Retail,Current,Medium,2019-07-02,620
1818,C001818,45,Female,Student,Mid,SME,Savings,Low,2017-02-03,663
1819,C001819,38,Female,Student,High,SME,Savings,Medium,2021-03-19,834
1820,C001820,50,Male,Self-Employed,Mid,Premium,Savings,Low,2014-06-23,692
1821,C001821,57,Male,Salaried,High,Retail,Current,High,2014-01-05,646
1822,C001822,33,Male,Salaried,Mid,Retail,Current,Medium,2023-03-15,761
1823,C001823,52,Female,Student,Mid,Retail,Current,Low,2016-04-23,734
1824,C001824,30,Female,Salaried,Mid,Premium,Savings,Medium,2016-08-31,754
1825,C001825,40,Female,Salaried,Low,Retail,Savings,Medium,2021-05-20,765
1826,C001826,67,Female,Salaried,Mid,Corporate,Current,Low,2017-08-29,795
1827,C001827,67,Male,Self-Employed,Mid,SME,Savings,Low,2014-12-21,788
1828,C001828,38,Female,Self-Employed,Low,Retail,Savings,High,2015-04-03,842
1829,C001829,23,Female,Student,Mid,Premium,Current,Low,2014-06-26,557
1830,C001830,61,Male,Salaried,Mid,Retail,Current,Low,2021-10-27,627
1831,C001831,26,Female,Salaried,High,Retail,Savings,Low,2019-01-19,826
1832,C001832,60,Female,Student,Mid,Retail,NRI,Medium,2022-10-30,751
1833,C001833,69,Female,Student,High,Retail,Savings,Medium,2023-11-24,763
1834,C001834,37,Female,Salaried,Mid,Corporate,Salary,High,2017-02-07,643
1835,C001835,38,Female,Self-Employed,Mid,Retail,Savings,Medium,2018-12-15,624
1836,C001836,48,Female,Salaried,Mid,Retail,Savings,Low,2018-08-18,706
1837,C001837,28,Male,Retired,High,Premium,NRI,Medium,2023-03-31,702
1838,C001838,29,Male,Salaried,Mid,Premium,Savings,Medium,2016-01-22,691
1839,C001839,29,Female,Retired,Mid,Retail,Current,Low,2022-04-25,627
1840,C001840,44,Male,Business Owner,Mid,Corporate,NRI,Low,2014-11-05,731
1841,C001841,53,Male,Self-Employed,Mid,Premium,NRI,Low,2015-11-19,744
1842,C001842,64,Male,Salaried,Low,Retail,Salary,Medium,2023-04-02,707
1843,C001843,68,Male,Self-Employed,Low,Retail,Savings,High,2022-04-01,695
1844,C001844,39,Female,Self-Employed,Low,Retail,Current,Medium,2023-08-04,603
1845,C001845,59,Female,Salaried,High,Corporate,Savings,High,2018-05-28,826
1846,C001846,33,Male,Business Owner,Low,Premium,Savings,Low,2023-11-07,632
1847,C001847,36,Male,Homemaker,Low,Corporate,NRI,High,2022-01-17,705
1848,C001848,49,Male,Self-Employed,Mid,Retail,Savings,Medium,2016-04-23,553
1849,C001849,59,Female,Business Owner,Mid,Retail,Current,Low,2021-05-16,820
1850,C001850,52,Female,Salaried,Mid,Retail,Savings,High,2022-10-06,613
1851,C001851,30,Male,Self-Employed,Low,Retail,Current,Low,2016-10-19,661
1852,C001852,29,Female,Salaried,High,Premium,Salary,High,2022-01-08,788
1853,C001853,67,Female,Business Owner,High,Corporate,Savings,High,2014-04-17,693
1854,C001854,40,Female,Retired,High,Retail,Current,Medium,2018-04-03,569
1855,C001855,29,Female,Business Owner,Mid,Retail,NRI,Medium,2023-10-20,613
1856,C001856,55,Male,Salaried,Mid,Retail,Savings,Low,2013-11-05,838
1857,C001857,25,Female,Salaried,Low,Retail,Savings,Medium,2014-07-31,630
1858,C001858,52,Male,Self-Employed,Low,Retail,Current,Low,2021-06-17,746
1859,C001859,59,Female,Self-Employed,Low,Retail,Savings,Medium,2023-11-03,618
1860,C001860,24,Female,Student,Mid,Retail,Savings,Medium,2015-07-14,735
1861,C001861,56,Female,Student,Mid,Retail,NRI,High,2022-08-25,716
1862,C001862,40,Female,Business Owner,Mid,Retail,Savings,Low,2020-08-02,754
1863,C001863,64,Male,Salaried,Low,Retail,Salary,Medium,2021-02-14,713
1864,C001864,50,Female,Salaried,Mid,Premium,NRI,High,2020-07-25,643
1865,C001865,31,Other,Salaried,Mid,Retail,Current,Medium,2023-12-28,798
1866,C001866,33,Female,Salaried,Mid,SME,Savings,Low,2017-06-16,617
1867,C001867,67,Male,Self-Employed,Mid,Retail,Savings,Low,2023-11-06,570
1868,C001868,51,Male,Business Owner,Low,Retail,Savings,Low,2022-06-27,634
1869,C001869,51,Male,Business Owner,High,Retail,Salary,Medium,2022-01-09,573
1870,C001870,39,Female,Salaried,Mid,Retail,Savings,Medium,2019-04-02,660
1871,C001871,45,Female,Salaried,Low,Corporate,Savings,High,2017-02-07,632
1872,C001872,53,Male,Salaried,Low,Retail,Savings,Low,2014-01-05,627
1873,C001873,30,Male,Salaried,Mid,SME,Savings,Low,2021-11-13,689
1874,C001874,68,Female,Student,High,Corporate,Savings,Medium,2017-06-05,820
1875,C001875,45,Female,Salaried,Mid,Premium,Current,Medium,2013-02-27,718
1876,C001876,47,Female,Self-Employed,Low,Premium,Savings,High,2015-12-20,746
1877,C001877,24,Female,Salaried,High,Premium,Savings,Medium,2019-01-07,811
1878,C001878,44,Male,Retired,Mid,Retail,Savings,Low,2014-05-22,764
1879,C001879,32,Male,Self-Employed,Mid,Premium,Current,Medium,2018-02-06,616
1880,C001880,31,Female,Salaried,Mid,Retail,Current,High,2017-02-18,778
1881,C001881,57,Female,Self-Employed,Low,Retail,Savings,Low,2020-07-18,710
1882,C001882,34,Female,Business Owner,Mid,Retail,Current,Low,2021-05-26,671
1883,C001883,50,Female,Homemaker,Mid,Premium,Savings,Low,2020-07-16,698
1884,C001884,59,Female,Salaried,High,Corporate,Salary,Low,2015-12-10,742
1885,C001885,34,Male,Retired,Mid,Retail,Savings,Medium,2019-07-23,780
1886,C001886,47,Male,Retired,Mid,Corporate,Current,Low,2017-04-10,660
1887,C001887,41,Male,Retired,Mid,Retail,NRI,Low,2022-03-23,694
1888,C001888,26,Male,Business Owner,High,Retail,NRI,Low,2020-02-29,770
1889,C001889,41,Female,Business Owner,High,Retail,Savings,Medium,2023-07-19,613
1890,C001890,35,Other,Self-Employed,Mid,Retail,Savings,Low,2017-03-02,675
1891,C001891,66,Male,Student,Mid,Retail,Current,Medium,2014-03-20,767
1892,C001892,35,Male,Self-Employed,Mid,Premium,Savings,Low,2020-07-27,833
1893,C001893,29,Female,Business Owner,Mid,Corporate,NRI,Low,2015-08-16,785
1894,C001894,69,Male,Self-Employed,Low,Retail,Current,Low,2018-04-16,562
1895,C001895,34,Female,Business Owner,Mid,Retail,Current,Low,2013-04-13,702
1896,C001896,45,Female,Student,Low,Corporate,Savings,Low,2019-12-13,788
1897,C001897,36,Female,Salaried,High,Premium,Current,Low,2022-12-01,739
1898,C001898,22,Male,Student,Mid,Retail,Current,High,2023-07-31,700
1899,C001899,43,Male,Self-Employed,High,Retail,NRI,Medium,2019-04-19,635
1900,C001900,55,Female,Student,Mid,Corporate,Savings,Low,2016-09-05,570
1901,C001901,61,Female,Self-Employed,Mid,Premium,Savings,Low,2023-04-07,731
1902,C001902,24,Male,Salaried,Mid,Retail,Savings,High,2019-11-04,707
1903,C001903,47,Female,Retired,Low,Retail,Savings,Medium,2015-06-26,625
1904,C001904,35,Male,Salaried,Mid,Corporate,Current,Low,2020-04-06,752
1905,C001905,62,Female,Student,Low,Retail,Salary,Medium,2013-09-16,778
1906,C001906,29,Male,Self-Employed,Mid,SME,Savings,Medium,2020-02-16,701
1907,C001907,37,Female,Self-Employed,Mid,Retail,NRI,Medium,2022-03-29,812
1908,C001908,63,Male,Salaried,Mid,Corporate,Savings,Low,2018-03-17,621
1909,C001909,42,Male,Self-Employed,Low,Retail,Savings,Low,2023-03-14,774
1910,C001910,31,Male,Salaried,Low,Retail,Savings,Low,2020-11-11,680
1911,C001911,46,Male,Salaried,Mid,Corporate,Savings,High,2016-05-22,577
1912,C001912,59,Female,Salaried,High,Retail,Salary,Medium,2020-04-13,848
1913,C001913,43,Other,Salaried,Mid,Premium,Savings,Low,2017-07-31,646
1914,C001914,69,Male,Homemaker,Mid,Retail,Current,High,2014-04-23,595
1915,C001915,68,Male,Homemaker,Mid,Retail,Savings,High,2014-07-27,550
1916,C001916,67,Female,Salaried,Low,Retail,Salary,High,2013-07-05,715
1917,C001917,25,Female,Business Owner,High,Premium,Savings,High,2023-08-12,794
1918,C001918,25,Female,Salaried,Mid,Retail,Savings,High,2013-06-02,768
1919,C001919,51,Male,Business Owner,Low,Retail,Savings,Low,2016-05-31,651
1920,C001920,23,Male,Student,Mid,Retail,Savings,Medium,2018-07-11,840
1921,C001921,50,Female,Retired,Low,Premium,Savings,Medium,2014-04-21,753
1922,C001922,64,Male,Self-Employed,High,Premium,NRI,Low,2014-02-03,751
1923,C001923,57,Female,Student,Low,Retail,Current,Low,2015-08-20,603
1924,C001924,42,Male,Salaried,Mid,Retail,Current,High,2022-12-14,829
1925,C001925,42,Female,Homemaker,Low,SME,Savings,Low,2019-01-11,827
1926,C001926,69,Male,Salaried,Mid,Retail,Savings,High,2014-07-10,565
1927,C001927,42,Female,Business Owner,Mid,Corporate,Savings,Low,2017-05-11,562
1928,C001928,25,Male,Business Owner,Mid,Corporate,Salary,Low,2018-02-02,636
1929,C001929,22,Female,Business Owner,Mid,Corporate,NRI,Low,2017-02-28,627
1930,C001930,47,Male,Salaried,High,Retail,NRI,Low,2020-07-09,616
1931,C001931,23,Female,Retired,Low,Corporate,NRI,Medium,2023-08-25,760
1932,C001932,30,Female,Salaried,Mid,Corporate,Savings,Medium,2021-05-02,763
1933,C001933,66,Female,Business Owner,Low,Premium,Savings,Low,2020-10-23,734
1934,C001934,39,Female,Salaried,High,Retail,Savings,Low,2023-08-11,582
1935,C001935,69,Female,Salaried,Mid,Retail,Savings,Low,2019-01-22,664
1936,C001936,69,Female,Self-Employed,Mid,Retail,Savings,Low,2017-09-13,824
1937,C001937,63,Male,Self-Employed,Mid,Premium,Savings,Medium,2019-08-03,747
1938,C001938,62,Female,Salaried,Low,Premium,Current,Low,2021-04-29,692
1939,C001939,32,Male,Salaried,Low,Retail,NRI,Low,2021-02-24,777
1940,C001940,46,Male,Self-Employed,Low,Retail,Current,Low,2014-09-25,669
1941,C001941,47,Male,Student,Mid,Retail,Salary,Low,2022-12-06,573
1942,C001942,57,Male,Retired,Low,Premium,Savings,Low,2017-08-27,576
1943,C001943,63,Female,Salaried,Low,SME,Savings,Low,2020-05-06,624
1944,C001944,56,Female,Salaried,High,Retail,Current,High,2014-02-10,790
1945,C001945,59,Female,Salaried,High,Retail,Savings,High,2022-05-08,572
1946,C001946,24,Male,Salaried,Mid,Retail,Savings,Medium,2018-06-28,710
1947,C001947,62,Male,Business Owner,Mid,Premium,Savings,Low,2019-11-27,590
1948,C001948,56,Male,Business Owner,Low,Premium,Savings,Low,2017-07-30,787
1949,C001949,61,Male,Salaried,Mid,SME,Savings,Medium,2023-07-14,788
1950,C001950,43,Male,Salaried,High,Retail,Savings,Medium,2023-09-03,605
1951,C001951,29,Male,Salaried,Low,SME,Savings,High,2016-02-20,647
1952,C001952,36,Male,Student,Low,Retail,Current,Low,2013-05-15,695
1953,C001953,66,Female,Homemaker,Mid,Premium,Savings,Low,2020-09-28,811
1954,C001954,28,Female,Salaried,Mid,Retail,Savings,Medium,2017-02-26,589
1955,C001955,40,Other,Salaried,Low,Corporate,Savings,Medium,2015-06-09,742
1956,C001956,61,Female,Retired,Mid,Premium,Savings,Medium,2017-12-22,788
1957,C001957,63,Female,Retired,Mid,Premium,Current,Medium,2017-12-27,591
1958,C001958,38,Male,Self-Employed,Mid,Corporate,Current,High,2023-08-30,771
1959,C001959,22,Female,Salaried,Mid,Retail,Current,Medium,2015-08-26,745
1960,C001960,66,Female,Salaried,High,Retail,Savings,High,2022-08-05,837
1961,C001961,50,Male,Self-Employed,Mid,Corporate,Current,High,2017-01-25,559
1962,C001962,34,Male,Salaried,High,Retail,Current,Medium,2014-02-11,784
1963,C001963,69,Female,Salaried,Mid,Retail,Savings,Low,2020-09-09,814
1964,C001964,50,Male,Self-Employed,Mid,Retail,Savings,Low,2017-02-13,618
1965,C001965,62,Female,Salaried,Mid,Premium,Savings,Medium,2019-02-09,688
1966,C001966,63,Female,Student,High,Retail,Current,Low,2023-02-11,768
1967,C001967,27,Male,Salaried,High,Retail,Current,High,2023-12-20,745
1968,C001968,26,Male,Salaried,Low,Retail,Savings,Low,2020-03-26,623
1969,C001969,55,Male,Self-Employed,High,Retail,Current,Low,2017-01-09,652
1970,C001970,32,Male,Salaried,High,Corporate,Savings,Medium,2013-09-06,774
1971,C001971,30,Male,Homemaker,Mid,SME,Savings,Low,2017-06-19,672
1972,C001972,59,Female,Self-Employed,Low,Premium,Salary,Low,2016-02-05,651
1973,C001973,61,Male,Salaried,High,Retail,Salary,Low,2015-02-17,813
1974,C001974,62,Male,Business Owner,High,SME,Savings,Medium,2023-11-10,710
1975,C001975,30,Male,Salaried,Low,Premium,Savings,Low,2014-05-16,782
1976,C001976,29,Female,Retired,High,Retail,Savings,High,2023-08-24,824
1977,C001977,65,Male,Salaried,Low,SME,Savings,Low,2022-07-06,807
1978,C001978,61,Male,Self-Employed,Low,Corporate,NRI,High,2022-03-30,688
1979,C001979,24,Female,Salaried,Mid,Premium,Salary,Low,2018-02-06,776
1980,C001980,34,Female,Self-Employed,Mid,Premium,Current,Low,2014-01-11,822
1981,C001981,40,Male,Student,Mid,Retail,Savings,Low,2020-06-07,635
1982,C001982,55,Female,Student,Low,Retail,Current,Low,2015-05-19,840
1983,C001983,53,Male,Salaried,High,Premium,Savings,Medium,2020-03-13,766
1984,C001984,37,Male,Salaried,Low,Retail,Salary,Low,2020-03-04,615
1985,C001985,57,Male,Student,Low,Retail,NRI,Low,2019-09-12,806
1986,C001986,39,Male,Retired,Low,Corporate,Current,Medium,2023-11-22,684
1987,C001987,35,Female,Salaried,Mid,Corporate,Savings,Low,2013-03-29,604
1988,C001988,51,Male,Self-Employed,High,Retail,Savings,Low,2013-07-27,792
1989,C001989,23,Male,Salaried,Mid,Corporate,Savings,Medium,2021-10-28,801
1990,C001990,34,Female,Retired,High,Corporate,NRI,High,2016-09-28,570
1991,C001991,48,Female,Salaried,Low,Premium,Savings,Low,2015-09-25,712
1992,C001992,38,Male,Salaried,Mid,Retail,Savings,Low,2014-05-31,813
1993,C001993,52,Female,Student,Mid,Retail,Savings,High,2021-10-29,617
1994,C001994,36,Male,Salaried,Mid,Retail,NRI,Low,2019-05-02,656
1995,C001995,41,Female,Self-Employed,Low,Retail,Savings,High,2015-04-21,616
1996,C001996,26,Female,Self-Employed,Mid,Retail,NRI,Low,2013-10-09,748
1997,C001997,28,Female,Salaried,Mid,Retail,NRI,High,2022-04-22,741
1998,C001998,39,Male,Salaried,Mid,Retail,Salary,Low,2021-08-01,551
1999,C001999,32,Male,Self-Employed,Mid,SME,Savings,High,2019-03-21,806
2000,C002000,53,Male,Salaried,Low,Retail,Savings,Low,2015-04-29,550
