Performance_ID,Date_Key,Branch_Key,Customer_Key,Employee_Key,Product_Key,Transaction_Count,Transaction_Amount,Customer_Attrition_Flag,Employee_Customer_Ratio,Avg_Service_Time,Customer_Satisfaction_Score,Revenue_Generated,Operating_Cost
4562,1086,20,1709,265,6,126,3161072.45,1,0.3233,47.3,3.1,49151.89,28583.45
4563,1774,1,412,4,8,152,1492869.34,0,0.2904,8.8,5,59292.93,39980.09
4564,1527,5,488,238,14,65,4682848.29,0,0.4994,12.9,4,267583.65,197883.67
4565,999,18,1716,40,2,208,1933693.77,0,0.2736,14.4,4,34772.09,25258.73
4566,1269,14,779,439,15,116,1707485.71,0,0.3278,38.1,3,56272.4,43417.93
4567,18,7,1791,397,4,88,4206396.3,0,0.3686,40.7,3.5,45342.28,27655.95
4568,1676,15,1939,390,15,10,2808757.01,0,0.371,55.3,3.5,55960.45,38016.72
4569,398,9,832,494,2,480,2210765.32,0,0.3297,6.3,4.8,84108.71,48679.41
4570,1007,15,1345,329,11,348,2724208.04,0,0.3988,41.7,2.9,114568.36,57235.77
4571,594,16,1097,282,11,50,3584931.21,0,0.3741,2.7,4.3,67547.26,48230.96
4572,189,9,1593,241,3,97,417893.54,0,0.2031,31.5,4,22707.74,9069.29
4573,1644,7,1602,103,2,252,1668930.63,0,0.087,28.7,3.8,77648.18,30029.87
4574,1770,7,644,297,9,63,4302712.17,0,0.4545,4.6,4.9,177502.52,81030.99
4575,1804,17,413,495,9,486,3662842.77,0,0.0346,12.8,4.5,59185.28,27939.31
4576,104,11,1796,298,6,86,369574.28,0,0.1257,48.5,3.1,11300.17,6679.49
4577,1670,6,124,384,12,193,2301916.8,0,0.2885,19.6,5,116421.67,41189.34
4578,1368,14,1409,462,7,355,1540472.04,0,0.4002,30,2.9,64714.69,40478.58
4579,1395,15,1628,496,14,58,3964801.01,0,0.1304,24.9,4.4,32343.49,11368.25
4580,33,8,1810,61,5,493,719922.15,0,0.3284,12.8,4.8,14773.44,5208.24
4581,749,4,1006,62,10,204,725342.7,0,0.2077,56.6,2.4,33573.47,14430.88
4582,374,1,653,226,1,302,3708256.07,0,0.0316,5.1,4.3,105289.86,75161.36
4583,1202,6,232,255,4,345,4935741.98,0,0.3661,28.8,3.5,154037.67,76209.11
4584,1036,1,1606,253,13,284,1950635.62,0,0.3237,21.5,4.8,59224.56,38396.18
4585,741,5,433,452,4,120,4317623.42,0,0.0561,40.7,4,199135.01,79134.2
4586,1805,19,491,277,12,465,1991120.23,0,0.4387,39.5,3.5,54485.96,40123.92
4587,890,5,1711,159,14,208,3284231.5,0,0.11,42.4,2.9,150793.53,108071.29
4588,456,5,1895,239,14,224,2434140.49,0,0.408,31,4.1,134740.78,78793.87
4589,1667,17,86,43,8,315,3716457.27,0,0.2191,8.4,4.6,56699.43,32454.22
4590,249,12,1789,405,5,493,286983.38,1,0.1325,31.2,3.9,16888.68,11232.34
4591,448,7,1054,363,15,260,2747975.29,0,0.3052,53,2.8,70210.89,26517.38
4592,1018,15,1691,413,3,111,4991820.49,0,0.242,21.1,4.2,285562.83,106163.35
4593,980,19,1224,439,1,124,3758188.93,0,0.4532,53.4,3.7,124125.11,44295.59
4594,1594,13,875,314,15,169,1151932.04,0,0.3328,42.8,2.7,46887.55,27843.23
4595,1028,12,156,152,1,113,1529139.58,0,0.4156,57,2.3,75005.34,40371.79
4596,1260,19,757,301,5,60,3446177.31,0,0.0498,30.3,3.4,64303.67,50064.33
4597,173,13,898,80,8,318,745387.53,0,0.2534,18.2,4.7,19548.32,15002.04
4598,1346,6,532,137,9,11,36440.6,0,0.183,6.2,4.6,900.88,332.76
4599,371,1,1739,213,10,20,3864482.96,0,0.1051,2.5,4.5,198417.09,70091.71
4600,1572,6,1870,450,10,218,2997805.65,0,0.4879,54.4,2.9,28445.29,12801.04
4601,791,13,152,386,2,135,3364813.48,0,0.3543,34.7,4.1,77738.24,33620.09
4602,749,13,1101,165,5,351,111427.8,0,0.1753,8.2,4.7,3339.87,2022.58
4603,787,13,1352,383,14,62,1893897.36,0,0.2327,22.4,4,16823.69,10417.32
4604,1320,20,172,165,4,391,2659262.43,0,0.2725,35.9,3.3,68573.39,47409.96
4605,840,4,1429,197,12,119,3489454.25,0,0.0372,55.5,2.7,97132.25,62508.82
4606,400,5,1430,302,3,320,4223048.35,0,0.3939,45,2.7,62805.71,45330.66
4607,1082,13,1865,262,11,186,1433425.41,0,0.4095,26.3,3.9,79290.9,38918.93
4608,1554,9,762,48,8,132,4534985.67,0,0.3713,4.3,4.6,237543.65,106476.91
4609,548,17,1722,127,2,200,3361042.89,0,0.2072,39.2,3.3,121628.84,46431.49
4610,408,3,1386,368,2,243,1993251.92,0,0.0768,23.1,4.2,117971.98,71641.78
4611,641,20,1152,136,5,142,3309599.98,0,0.0323,6.1,5,170520.91,133272.7
4612,1537,18,1899,32,10,249,3305839.85,0,0.2351,50.2,2.7,35802.19,26964.46
4613,64,15,1547,101,10,342,1068877.95,0,0.4764,56.3,2.4,16739.4,9534.73
4614,574,1,1360,77,10,151,31825.77,0,0.249,32.5,3.2,608.29,456.5
4615,420,9,1778,195,1,345,613936.18,0,0.4522,8.7,4.7,9802.22,7756.99
4616,146,6,693,201,12,292,4774783.24,0,0.3096,25.3,4.1,189019.05,114078.22
4617,1296,18,1289,68,7,497,4291732.49,0,0.3221,6.5,5,190920.85,140271.5
4618,17,1,195,28,9,90,862731.4,0,0.4068,48.5,3.7,47337.78,25091.46
4619,1816,7,1782,424,14,280,3297786.52,0,0.1654,33.4,3.7,165080.54,92933.22
4620,98,10,100,400,2,82,4580944.81,0,0.2789,24.8,3.8,74282.46,49888.04
4621,452,6,1588,57,15,21,4580372.68,1,0.0728,44.3,3.4,44629.46,30904.91
4622,1763,7,1395,203,10,63,2822528.59,0,0.4789,50.5,3.2,88105,61709.6
4623,975,6,1002,55,1,303,3617772.19,1,0.4974,47.4,3.1,212122.81,145613.24
4624,898,8,909,83,9,325,1970924.68,0,0.298,49.6,2.5,62677.62,28581.65
4625,1016,2,1921,106,13,271,361557.3,0,0.4632,52.3,3,11975.16,9279.45
4626,1267,9,428,251,13,415,2644239.9,0,0.4226,29.2,3.5,113765.19,67315.88
4627,479,9,587,342,2,218,1591482.56,1,0.2771,40.2,3.3,14849.55,7535.8
4628,201,7,920,423,9,260,2035455.37,0,0.3216,36.2,3.7,99850.26,39722.76
4629,1497,9,1157,332,14,383,870101.56,0,0.3727,9.4,4.5,43499.08,23367.67
4630,179,17,256,439,13,132,3675783.53,0,0.1858,15.9,3.9,96251.03,59166.93
4631,508,3,1474,414,8,172,4741359.36,0,0.1755,12,5,132061.49,93138.37
4632,453,16,721,360,7,114,3504018.87,0,0.4195,39.7,2.9,56638.44,28095.83
4633,270,16,404,426,11,445,2461928.6,0,0.1187,52.1,2.3,26420.53,19928.94
4634,1258,2,960,133,1,191,2097280.44,0,0.1411,46,3,121044.4,89216.41
4635,1648,11,1679,357,4,83,2755367.26,0,0.3084,23.9,4.1,41224.12,30245.42
4636,486,16,580,429,15,154,3256768.57,0,0.2168,40.2,3.3,185253.78,145701.21
4637,578,15,1078,192,11,434,634526.22,0,0.0916,25.8,4,25924.92,18960.05
4638,338,1,1803,32,11,417,3953487.12,0,0.4924,17.9,4.4,234540.62,130676.75
4639,861,17,407,98,7,388,28012.05,0,0.2524,53.8,2.6,881.94,627.02
4640,757,3,1409,268,6,185,4225567.81,0,0.4995,13.9,4.8,212851.79,138711.53
4641,757,19,1962,107,1,239,2512004.46,0,0.2421,38.8,3.1,53321.54,21973.21
4642,1472,20,242,66,7,318,2173549.11,0,0.399,45.5,2.8,25108.92,10393.61
4643,584,7,47,495,14,102,605373.78,0,0.3608,37.9,3.3,26550.51,16875.29
4644,1381,11,115,52,15,344,2921449.19,0,0.1833,9,4.2,159071.49,76152.95
4645,1073,18,1017,199,2,479,445967.8,0,0.0691,17.6,4.5,5064.23,3313.78
4646,1520,14,1732,288,12,162,4329950.9,0,0.1013,2.8,5,151398.43,104037.42
4647,346,16,806,232,13,126,1512111.26,0,0.048,46,3,64756.67,50312.49
4648,702,6,130,163,14,290,863540.09,0,0.3388,12.7,4.6,38583.28,13801.74
4649,293,2,1581,241,13,130,1256655.54,0,0.0608,51.7,3,13246.66,5014.76
4650,1713,11,1179,500,8,299,2666263.63,0,0.1692,11.6,4.9,141351.28,69498.53
4651,1697,11,994,390,2,328,2800228.35,0,0.0839,23.6,4.8,69525,50181.09
4652,1174,10,1997,22,4,433,1692870.6,0,0.3043,10.2,4.6,39523.19,26690.64
4653,1606,4,495,217,6,21,3941997.4,0,0.3597,32.9,4.1,45005.62,32202.51
4654,1569,17,1853,175,8,140,1890250.04,0,0.2394,36.4,3.6,73044.91,46175.24
4655,796,10,82,397,12,36,2188222.81,0,0.4802,15.3,4.2,64222.22,49814.77
4656,1022,9,1803,279,11,379,651198.92,0,0.1564,25.6,3.4,37312.66,27393.09
4657,1284,13,965,493,3,257,678929.68,0,0.4963,8.8,5,9466.22,4240.2
4658,1346,11,669,172,12,426,507023.88,0,0.305,47.7,3.4,11027.96,5736.94
4659,77,10,1049,494,6,359,733569.96,0,0.4344,47.6,2.8,15671.29,8296.89
4660,1134,5,1358,9,14,144,4501062.6,0,0.0864,17,3.6,256818.73,165621.35
4661,817,3,1206,362,6,49,3425077.72,0,0.4923,17.3,4.6,54410.08,35943.61
4662,896,4,1456,59,1,6,3360132.51,0,0.3849,37.4,2.9,199573.21,93984.05
4663,651,3,1198,485,6,124,730360.95,0,0.3095,37.3,3.4,40300.67,26151.3
4664,547,10,809,117,1,225,2597778.87,0,0.0323,44.5,3.3,136185.58,55650.07
4665,1447,13,1065,101,9,491,2443783,0,0.032,7.6,5,95147.79,46387.05
4666,394,5,445,245,4,269,1438618.54,0,0.1094,41,3.7,84942.06,38145.47
4667,1259,13,869,286,5,173,1351085.16,0,0.2214,44.7,2.4,31247.24,24260.26
4668,1354,1,1419,340,1,9,3812525.35,0,0.1691,18.2,4.8,98123.63,59730.96
4669,1736,11,1964,486,13,227,1491523.65,0,0.4294,17,3.8,67197.77,40934.06
4670,325,3,1312,300,1,156,2962870.29,0,0.3832,40.5,3.5,128320.2,81436.03
4671,151,17,561,177,12,192,4597355.24,0,0.4492,8.8,4.3,236554.71,142905.14
4672,1570,19,1286,16,9,418,2569946.59,0,0.2058,33.4,3.9,120210.85,48342.32
4673,1660,13,1780,498,6,160,3020252.67,0,0.3998,31.1,3.2,129263.78,53038.27
4674,879,16,57,121,13,119,4376242.1,0,0.4261,41,3.6,218345.53,161104.12
4675,1056,18,6,214,10,449,3605352.09,0,0.4986,37.2,3.5,213824.21,101218.43
4676,272,20,1583,230,14,359,68452.87,0,0.3952,49.2,3.1,2724.08,1420.15
4677,836,19,1599,330,13,89,725118.69,1,0.4336,5.5,5,25395.1,14240.81
4678,1660,6,945,84,10,180,1345935.2,0,0.1728,39.5,4,21371.53,7532.58
4679,368,7,1942,181,6,330,2152573.96,0,0.3448,43.6,3.2,61534.13,25156.89
4680,1516,15,579,233,5,450,1381070.25,0,0.3409,48,3.3,50726.56,29642.63
4681,1340,5,915,386,6,132,2307345.17,0,0.3042,23.5,3.9,24126.36,9053.39
4682,590,16,1719,323,14,25,3919255,0,0.4828,19,4.3,228269.91,155556.13
4683,588,6,162,42,8,80,4864820.49,0,0.2262,40.5,2.1,60217.83,31324.31
4684,572,3,1321,448,7,63,3147027.95,0,0.4379,31.9,4,188420.84,150026.76
4685,1621,12,1641,392,7,296,4350833.39,0,0.0563,23.8,3.5,90489.45,41994.49
4686,1392,4,775,73,9,108,1719272.98,1,0.2225,45.2,2.9,78363.94,37173.82
4687,80,3,57,255,9,325,685153.52,0,0.0643,29.9,3.9,22672.42,17772.69
4688,1196,16,528,348,13,184,4165061.02,0,0.3092,28.6,3.8,45287.98,21899.84
4689,258,16,1083,405,9,151,3858587.78,0,0.3084,22.8,4.3,75037.13,48861.82
4690,279,19,1190,371,1,84,1181766.91,0,0.193,4.8,4.7,68641.17,45216.7
4691,504,15,1929,353,12,387,2693366.54,0,0.4559,50.3,2.5,94720.47,68647.72
4692,1757,9,1786,188,11,384,4969108.25,0,0.1064,21.9,4.1,252180.31,198329.09
4693,558,20,1997,290,11,321,4859348.8,0,0.2482,27.3,3.7,267275.18,161822.25
4694,491,2,546,500,6,494,2261474.91,0,0.3073,8.8,4.3,20548.19,12254
4695,1609,6,46,388,15,382,1418859.69,0,0.1232,37.6,3.3,64607.21,32477.62
4696,566,14,933,240,5,307,1468666.34,0,0.4151,36.5,2.9,43910.78,25239.1
4697,1757,9,811,373,8,248,4390668.64,0,0.2441,19.6,4,59791.28,44403.7
4698,1361,10,47,473,11,281,3345283.68,0,0.2759,22.8,3.8,105968.32,46535.41
4699,521,18,1414,318,10,208,2997099.3,0,0.221,45.5,2.9,171243.98,95091.28
4700,326,15,252,96,13,297,1340276.55,0,0.3148,33,4.2,43680.28,31253
4701,1196,4,166,76,8,5,2032570.48,0,0.4126,16.5,4.1,40880.5,15507.43
4702,84,5,368,2,8,228,2789042.71,0,0.1876,34.7,3.9,91708.35,64936.88
4703,841,6,1403,495,5,192,2606104.79,0,0.1731,52.7,1.9,83304.11,65158.22
4704,1548,15,1341,383,10,134,264295.2,0,0.4586,59.8,2.1,6210.97,4346.1
4705,1505,20,1156,178,11,76,2434384.03,0,0.4997,7.3,4.9,83390.95,40002.94
4706,1568,2,1413,112,10,302,3052994.18,0,0.1371,28,3.8,111812.53,82618.45
4707,1442,16,582,373,1,407,3938369.55,0,0.132,27.9,3.6,85170.74,67745.87
4708,1363,5,572,204,13,110,643927.31,0,0.0996,56.7,2.4,38387.52,19499.9
4709,1825,4,1741,498,4,166,4123106.16,0,0.1676,55.4,3.1,111962.93,46576.16
4710,320,1,1774,238,7,389,465536.43,0,0.2633,28.1,4.1,20964.32,13926.01
4711,304,8,1880,26,2,61,2497297.97,1,0.0323,17.6,4.9,139844,109452.38
4712,1296,10,348,341,7,130,425210.16,0,0.1433,39.4,3.1,6950.99,4144.14
4713,690,15,845,108,5,3,4087080.9,0,0.4335,9,5,65698.22,47928.23
4714,1138,2,618,165,6,489,2319319.48,0,0.0882,13.8,4.2,66458.93,25821.81
4715,407,19,497,55,6,135,3103283.19,0,0.4238,49.7,3.2,157230.78,93476.22
4716,1050,12,696,356,15,346,2494940.16,1,0.2932,50.6,3.3,102837.64,80439.89
4717,1261,10,1874,274,5,460,2306138.41,0,0.1547,54.5,2.5,72729.39,49729
4718,1334,12,1979,280,10,434,914089.65,0,0.2443,45.2,3,28019.1,10321.13
4719,684,20,511,30,7,444,4717412.33,0,0.1103,11.7,3.9,182603.94,83462.27
4720,233,9,1543,17,4,493,3643546.67,0,0.3101,18.9,3.9,78397,51604.21
4721,1022,8,452,464,13,449,2834422.41,0,0.0684,28.8,4,144632.41,115141.61
4722,549,2,543,298,1,193,1030098.69,0,0.3172,20.5,4.3,25220.88,17986.89
4723,1289,7,216,81,9,353,2002845.04,0,0.2533,33,3.6,77290.84,39245.96
4724,1037,4,470,364,7,62,1712207.47,0,0.0305,7.5,3.9,17433.97,13935.37
4725,496,19,853,396,9,310,3777762.67,0,0.4666,57.2,2.7,104367.24,45872.4
4726,1340,8,304,27,12,245,965322.04,0,0.0439,58.8,2.5,42100.09,19839.32
4727,618,13,298,183,11,487,3336716.46,0,0.4304,6.3,5,44534.98,26741.28
4728,1662,3,1370,4,9,53,4512754.14,0,0.1499,4.3,4.9,217303.32,103339.47
4729,848,5,286,163,7,9,4192284.5,0,0.4916,30.3,3.1,87822.73,46678.16
4730,1006,20,1909,449,15,129,1697867.28,0,0.4999,10.3,4.7,93073.69,70247.7
4731,384,8,1012,332,2,399,759499.26,0,0.1397,10,4.8,21546.34,12163.57
4732,1017,2,126,413,11,345,1813608.23,0,0.1485,23.3,3.2,87225.69,62772.81
4733,642,10,51,72,2,108,1972741.13,0,0.4286,57.6,3.1,77081.89,53327.79
4734,316,16,1443,456,4,292,2687093.58,0,0.0961,56.3,2.5,79938.85,61072.35
4735,256,4,1726,76,9,394,227119.05,0,0.0316,55.8,2.6,6851.54,4227.33
4736,441,14,1075,420,13,375,2554367.32,0,0.3261,11.8,4.4,25048.95,18751.81
4737,1139,3,471,240,7,50,3025520.51,0,0.1578,6.9,4.8,133836.11,81073.23
4738,299,10,1400,290,9,415,4709587.2,0,0.2033,8.4,4.8,242632.73,135220.16
4739,915,13,1389,292,4,499,3623885.37,0,0.2403,36.2,3.9,69154.08,37160.61
4740,1148,5,1256,439,9,212,142198.1,0,0.1549,21.7,3.7,7197.87,4203.95
4741,256,17,1714,260,7,69,876681.35,0,0.0858,52.8,3.4,41047.13,32159.03
4742,651,17,670,11,8,476,2377730.22,0,0.3627,40.2,3.8,128010.23,46446.67
4743,1742,11,1683,59,1,98,4879652.86,0,0.2617,59.9,2.8,270194.05,157743.19
4744,47,19,1504,259,9,103,3006243.18,0,0.3913,54.7,2.7,63731.1,41947.38
4745,1753,18,1330,202,12,358,4221446.72,0,0.4562,35.1,3.5,65481.11,26965.04
4746,903,17,438,268,8,16,520675.79,1,0.1363,50.2,3.3,28035.39,17545.43
4747,463,11,1275,113,1,79,2186297.04,0,0.4506,11.3,5,107516.08,79585.11
4748,1374,15,851,73,14,233,112680.63,0,0.4796,51.9,2.9,1056.57,467.47
4749,1147,8,342,405,13,231,1242321.91,1,0.1699,43.5,2.7,57541.69,38015.04
4750,31,12,1156,482,8,298,4056775.15,0,0.4315,24.5,4.2,103460.75,51436.86
4751,55,17,749,406,15,410,3111333.23,0,0.1582,48.8,2.6,94249.19,60733.77
4752,153,5,524,402,15,158,1411084.21,0,0.4234,40.1,3,55602.77,38926.6
4753,456,4,655,236,5,258,4209971.23,0,0.4564,7,5,242819.99,103639.69
4754,286,11,506,6,3,451,3676071.78,0,0.4849,58.8,2.3,49655.49,29802.9
4755,36,8,399,89,8,211,2509085.38,0,0.2996,17.7,4.5,21682.61,9395.67
4756,818,16,906,114,11,184,222118.57,0,0.2871,33.7,3.6,9337.53,3521.81
4757,1821,16,1142,365,11,408,4531784.28,0,0.0777,52.4,2.9,37190.55,24621.05
4758,256,3,61,335,3,195,3345740.23,0,0.2835,18.7,4.5,199645.37,123360.86
4759,178,12,1939,321,8,40,4067493.13,0,0.4244,15.4,4.3,47253.98,19164.42
4760,1572,13,1205,311,5,191,4679411.89,0,0.0343,34.2,3.5,152636.52,89654.99
4761,1278,1,1992,168,8,453,692574.1,0,0.4571,22.4,3.9,22766.68,13053.49
4762,508,4,313,338,3,315,3764440.52,0,0.3008,42.1,3.4,80778.64,58139.7
4763,1698,6,265,52,10,480,773662.75,0,0.3319,20.7,4.3,8623.87,6732.69
4764,21,5,1053,376,6,61,2578656.72,0,0.3731,59.4,2.8,121039.76,55485.12
4765,75,5,1287,300,12,180,3635315.95,0,0.4664,18.4,3.9,194723.73,106158.38
4766,719,10,712,351,6,479,2602326.93,0,0.3563,39,3.5,63708.96,50006.24
4767,460,19,1641,62,4,332,2363268.67,0,0.2368,17.7,4.7,122340.07,62404.48
4768,1202,18,913,84,5,235,1417491.42,0,0.4336,28.8,3.9,78508.11,29805.32
4769,1406,2,1615,236,12,36,3840392.38,0,0.4769,18.9,4,226182.38,137460.82
4770,1061,16,1680,473,12,228,447880.37,0,0.322,26.1,3.9,19870.9,9270.09
4771,1144,15,1735,353,7,31,1159385.48,0,0.3896,38.7,4.1,35343.51,20159.43
4772,630,5,1642,330,1,225,226871.78,0,0.2896,42.9,3.3,11792.28,4715.55
4773,1,9,339,157,8,123,886281.82,0,0.0822,15.7,3.5,28103.06,16696.9
4774,1745,5,1446,147,11,263,2038831.55,0,0.3171,54.2,2.5,99233.58,42350.53
4775,936,5,89,412,15,123,149877.39,0,0.2978,20.7,3.9,8309.96,6336.79
4776,311,9,332,378,3,218,1135117.25,0,0.2651,5.6,5,46964.83,17368.84
4777,1232,9,1455,475,7,346,204357.53,0,0.2953,56.9,2,9293.24,4724.06
4778,1178,2,1802,123,15,276,4378825.24,0,0.1894,17.8,4.3,205835.9,92414.79
4779,762,7,1787,403,9,98,4450062.45,0,0.4067,59.8,2.7,224741.28,167084.99
4780,683,1,152,491,13,417,3492935.78,0,0.1443,33.7,4,90231.83,65027.21
4781,315,20,1842,287,2,467,2972944.69,1,0.2331,51.2,3.3,163803.1,127263.32
4782,307,2,708,182,13,401,3979415.98,0,0.3654,8.3,4.9,216621.22,78770.12
4783,1528,12,126,99,10,491,1407966.56,0,0.2943,34,3.6,66998.14,50514.24
4784,619,6,1067,190,10,485,3710394.72,0,0.0913,3.1,4.8,31695.76,15009.33
4785,1679,20,421,398,7,6,1651597.2,1,0.2629,24,4.3,65192.58,47558.05
4786,1544,19,1709,306,1,123,2215219.09,0,0.381,4.4,3.8,115482.12,79943.47
4787,1630,16,1514,251,5,86,4900328,0,0.0631,28.8,3.4,252525.81,135606.96
4788,1121,4,1590,315,11,230,4229323.39,0,0.4303,43.4,2.9,222575.43,126410.75
4789,1514,18,253,198,7,81,2093878.72,0,0.2703,52.9,2.8,115336.78,81685.64
4790,7,5,999,442,14,404,4525270.97,0,0.2783,40.6,4.1,249389.96,135382.8
4791,1810,18,1835,247,5,362,487315.36,0,0.2951,44.1,2.5,25949.14,15012.44
4792,1036,6,1732,265,5,426,4514558.78,0,0.1445,14.6,4.1,63208.54,39174.6
4793,514,14,1508,57,6,191,4446524.7,0,0.209,19,4.1,106534.17,73488.6
4794,349,20,293,425,10,255,3234311.9,0,0.3444,56.4,2.6,30877.89,18115.69
4795,917,17,1241,283,10,41,1624133.68,0,0.2156,11.5,4.6,44712.89,22806.51
4796,1031,18,169,58,11,218,4111145.13,0,0.4708,59.5,2.4,199248.99,129167.66
4797,500,10,734,337,14,348,1361569.05,0,0.456,50.8,2.6,27958.13,17791.14
4798,475,19,1664,484,14,114,711743.67,0,0.1127,48.5,2.6,14442.45,8665.37
4799,524,18,1409,324,11,365,2756427.46,0,0.1233,48.9,2.3,28832.74,17948.34
4800,1081,4,1885,186,6,200,644946.08,0,0.2232,23.6,3.8,24927.19,13140.46
4801,590,20,16,280,10,491,1787554.58,0,0.3041,48,2.6,79548.47,41390.89
4802,1610,15,37,499,13,135,2899225.61,0,0.4447,22.6,3.7,30562.91,22665.64
4803,233,6,1445,336,2,199,1038548.13,0,0.089,23.2,3.2,29610.85,21686.43
4804,791,6,1927,62,12,157,2069462.66,0,0.4038,48,3.3,82318.94,42857.69
4805,1054,3,296,81,12,323,1541211.68,0,0.0871,24.6,3.6,84675.58,58051.89
4806,367,9,435,451,10,400,772680.5,0,0.291,48.9,3.6,12163.77,8496.91
4807,1631,11,320,246,11,333,3169578.59,0,0.3024,2.7,5,141996.28,99598.34
4808,56,5,1761,487,10,306,3001397.6,1,0.4831,12,4.4,64458.22,31895.19
4809,10,14,1650,249,13,338,2795481.92,0,0.3834,56.1,3,104369.74,74774.68
4810,147,2,534,357,12,44,4655983.61,0,0.37,38.5,3.2,200163.52,121934.93
4811,364,19,1323,373,9,205,4632705.86,0,0.0418,29.1,4,38840.61,28622.66
4812,1623,8,574,3,3,287,2862284.86,0,0.3854,35.6,3.9,46436.6,18288.31
4813,253,13,1718,236,1,323,3693820.03,0,0.3487,25.3,4,163945.79,92540.13
4814,1723,19,923,51,11,222,4024913.32,0,0.3492,9.7,3.8,73284.05,55515.52
4815,940,5,1821,105,1,259,550156.77,0,0.0538,53.7,2.7,27660.11,19634.26
4816,1769,15,1040,99,9,90,4224925.58,0,0.2142,45.7,2.6,190795.73,91131.91
4817,1277,4,981,323,6,450,26590.05,0,0.084,42.5,3.4,1381.92,642.5
4818,1467,4,395,80,7,103,11175.97,0,0.4587,50.9,3.3,505.8,185.05
4819,736,18,277,441,2,482,1552229.38,0,0.2024,45.2,2.5,67742.44,50585.93
4820,340,19,649,404,11,358,3965068.53,0,0.4418,31.9,2.8,204678.65,137466.78
4821,1540,20,283,301,14,205,4607146.64,0,0.1793,10,4.2,137490.9,93247.39
4822,1377,9,1663,390,12,331,1996673.34,0,0.3454,8.2,4,108572.41,50125.41
4823,624,15,999,417,1,357,3155420.96,0,0.0344,3.8,5,187090.3,111199.31
4824,705,12,86,171,2,263,2363345.9,0,0.3579,30.5,3.9,112295.54,75681.96
4825,1677,4,207,434,13,491,1399165.41,0,0.3577,11.3,3.6,29064.54,15696.8
4826,323,3,1899,155,3,27,4338957.99,0,0.0948,17.8,4.4,131229.32,51956.92
4827,1164,5,1687,30,3,7,2935106.21,0,0.2403,52.9,2.6,86698.03,43346.78
4828,861,17,563,99,8,264,3447127.4,0,0.3511,37.2,3.4,121743.04,76391.31
4829,1469,5,477,146,4,356,3086258.56,0,0.2795,59.2,3.1,134208.27,57597.28
4830,95,4,1767,414,1,42,421056.47,1,0.4649,57.1,2.7,3609.13,2858.61
4831,553,7,592,235,2,221,4147946.77,0,0.1291,27.6,3.6,78856.01,55946.68
4832,1444,7,131,474,9,341,193434.55,0,0.4836,40.1,3.8,7949.61,5087.62
4833,1538,7,400,399,2,154,3454183.98,0,0.2617,57,2.6,89345.9,54512
4834,790,17,136,352,12,61,707403.55,0,0.4999,47.5,3,14041.42,6905.6
4835,1174,15,1370,99,9,276,2737402.57,0,0.2304,40,2.9,123198.32,66338.15
4836,553,7,170,460,5,221,637803.52,0,0.4383,36.4,3.5,32630.58,20182.24
4837,1375,15,969,190,4,79,4847299.92,0,0.423,33.5,3.6,268593.81,127686.77
4838,116,20,1187,277,4,87,2162947.12,0,0.2833,10,4.9,117479.9,64112.12
4839,632,4,199,396,3,79,3966716.88,0,0.3885,8.2,5,177889.64,85484.45
4840,1261,2,1992,433,2,51,3983100.27,1,0.3791,16,4.3,228174.63,173351.74
4841,270,13,739,257,8,330,607713.25,0,0.0924,35.3,3.7,33832.59,12589.38
4842,861,12,1072,203,6,386,2831682.84,0,0.3752,56,2.2,52519.36,32022.96
4843,291,10,1846,439,9,240,4995655.25,0,0.3716,24.8,4.2,94838.54,72251.11
4844,1458,19,765,25,2,372,1911266.04,0,0.2323,51.8,2,60635.81,42369.43
4845,9,15,1518,175,12,128,478659.94,0,0.1022,3.3,4.8,12116.85,8484.89
4846,1775,17,103,201,1,286,3822163.41,0,0.2421,44.9,2.7,222910.45,84667.89
4847,630,6,548,295,8,229,2971215.44,0,0.381,7.2,4.9,136741.74,93073.52
4848,864,5,6,491,8,347,3572235.33,0,0.4434,54.2,2.5,99975.87,52762.75
4849,475,13,711,283,5,401,2660722.63,0,0.2034,30.1,3.5,51690.07,30298.88
4850,1546,14,12,93,2,195,1346109.35,0,0.1889,31.4,3.3,65150.94,42474.3
4851,537,14,103,50,10,456,2340867.77,0,0.1225,55.3,2.1,99804.57,62636.59
4852,685,15,699,219,5,427,2928593.01,0,0.2024,27.5,4.3,120785.27,73757.86
4853,1761,16,1857,439,8,101,1188455.24,0,0.1423,54.4,2.5,64092.67,31726.16
4854,1035,10,1714,156,14,305,4270517.99,0,0.1883,41.5,3.2,91528.1,53300.06
4855,613,1,427,57,14,4,2057863.96,0,0.2841,18.4,4.7,32308.43,11970.46
4856,777,11,171,231,4,472,3576354.68,0,0.2969,5.5,3.5,191152.58,99952.61
4857,1351,7,1713,338,14,285,4720465.21,0,0.3785,54.5,2.6,45195.72,25509.43
4858,595,17,89,207,2,200,2078095.61,0,0.492,20.8,4.7,123582.19,65804.09
4859,276,4,716,272,3,162,2307284.8,0,0.0721,3.4,4.9,48743.94,27671.59
4860,370,7,1463,495,3,240,918901.07,0,0.1407,54.6,2.7,32672.49,15928.31
4861,1514,3,1371,215,9,393,1881152.05,0,0.2226,32.9,3.3,103730.84,78910.44
4862,345,20,855,478,13,186,2646085.07,0,0.4848,42.4,3.1,75484.1,59709.25
